"BehaviorSpace results (NetLogo 6.1.0)"
"Sugarscape Pension Law.nlogo"
"pensionsExperiments"
"08/12/2019 15:23:25:918 +0900"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","minimum-sugar-endowment","maximum-sugar-endowment","visualization","random-initial-age","resources-occupation","social-services","productivity-decay","initial-population","retirement-age","pension-taxes","fixed-fee","[step]","precision piggy-bank 2","precision  (   accumulated-gdp / ( ticks + 1) )  2","precision  ( (gini-index-reserve / count turtles) * 2)  2","died-working-turtles","died-retired-turtles","(died-retired-turtles + died-working-turtles)"
"953","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","843249.13","1395.82","0.6","33868","0","33868"
"955","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","846871.47","1396.43","0.61","34439","0","34439"
"956","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","845554.71","1395.82","0.61","33873","0","33873"
"957","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","839816.86","1393.08","0.61","33677","0","33677"
"958","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","843055.87","1394.71","0.61","33566","0","33566"
"959","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","842593.52","1394.1","0.61","33881","0","33881"
"960","5","25","no-visualization","true","true","false","false","800","65","28.3","1","1000","845484.28","1395.92","0.63","33943","0","33943"
"961","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1400.62","0.44","11471","2368","13839"
"962","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1401.85","0.44","11311","2341","13652"
"963","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1401.98","0.43","11419","2404","13823"
"964","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1400.32","0.43","11335","2368","13703"
"965","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1400.55","0.44","11361","2390","13751"
"967","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1403.28","0.44","11346","2344","13690"
"966","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1399.25","0.44","11378","2414","13792"
"968","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1401.9","0.43","11167","2456","13623"
"969","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1402.27","0.43","11283","2396","13679"
"970","5","25","no-visualization","true","true","false","false","800","67","0","0","1000","0","1400.58","0.45","11368","2379","13747"
"971","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","3.1","1395.56","0.45","11846","1954","13800"
"972","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","1.9","1396.43","0.47","11774","1902","13676"
"973","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","2.1","1397.29","0.45","11705","2034","13739"
"974","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","1","1394.78","0.47","11900","1986","13886"
"975","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","2.2","1394.6","0.46","11477","1958","13435"
"976","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","1","1394.52","0.45","11765","1985","13750"
"977","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","0.6","1395.79","0.45","11831","1835","13666"
"978","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","2.4","1396.97","0.45","11942","1938","13880"
"980","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","3.5","1395.46","0.45","11695","1859","13554"
"979","5","25","no-visualization","true","true","false","false","800","67","0","0.1","1000","3.5","1396.26","0.46","11706","1902","13608"
"981","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","162008.5","1379.67","0.5","14864","0","14864"
"982","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","164350.5","1381.88","0.52","14581","0","14581"
"983","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","164199","1380.63","0.5","14686","0","14686"
"985","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","162930.5","1379.73","0.51","14623","0","14623"
"984","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","165838.5","1383.02","0.5","14894","0","14894"
"986","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","167004.5","1380.65","0.52","14800","0","14800"
"987","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","165143","1381.45","0.5","14836","0","14836"
"988","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","164747","1380.02","0.5","14453","0","14453"
"989","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","163318.5","1377.86","0.49","14789","0","14789"
"990","5","25","no-visualization","true","true","false","false","800","67","0","0.5","1000","163055","1381.22","0.5","14793","0","14793"
"991","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","396857","1381.52","0.48","16640","0","16640"
"992","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","395996","1382.47","0.49","17413","0","17413"
"993","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","399516","1384.98","0.5","16837","0","16837"
"994","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","402067","1382.71","0.48","16997","0","16997"
"995","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","399018","1381.25","0.5","16762","0","16762"
"996","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","391225","1380.08","0.48","16652","0","16652"
"997","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","400600","1383.63","0.48","16433","0","16433"
"998","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","393367","1381.07","0.49","16662","0","16662"
"999","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","398710","1382.09","0.48","16919","0","16919"
"1000","5","25","no-visualization","true","true","false","false","800","67","0","1","1000","392020","1381.5","0.48","16659","0","16659"
"1002","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","3.3","1397.97","0.46","11769","1944","13713"
"1001","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.65","1396.94","0.45","11675","1937","13612"
"1003","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","2.24","1395.91","0.44","11965","1931","13896"
"1004","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","1.41","1396.87","0.46","11921","1956","13877"
"1005","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.71","1394.77","0.44","11766","1954","13720"
"1006","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.52","1395.76","0.45","11725","1981","13706"
"1007","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.23","1399.31","0.46","11947","1925","13872"
"1008","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.93","1396.18","0.45","11794","1953","13747"
"1009","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","0.64","1395.96","0.44","11956","1954","13910"
"1010","5","25","no-visualization","true","true","false","false","800","67","4.7","0","1000","3.68","1396.58","0.46","12010","1971","13981"
"1011","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","4.75","1376.71","0.47","12833","450","13283"
"1012","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","2.29","1378.11","0.45","13045","343","13388"
"1013","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","4.76","1376.65","0.47","12784","387","13171"
"1015","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","31.46","1379.27","0.46","13059","275","13334"
"1014","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","32.37","1378.72","0.47","12729","327","13056"
"1016","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","85.76","1377.94","0.45","12984","330","13314"
"1017","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","9.15","1377.6","0.46","13159","328","13487"
"1018","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","291.75","1378.42","0.47","13137","395","13532"
"1020","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","0.94","1378.36","0.46","13126","329","13455"
"1019","5","25","no-visualization","true","true","false","false","800","67","4.7","0.1","1000","322.2","1377.51","0.47","13183","379","13562"
"1021","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","312832.31","1405.18","0.41","21132","0","21132"
"1022","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","311917.06","1401.7","0.41","20951","0","20951"
"1023","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","313699.44","1404.58","0.42","21220","0","21220"
"1024","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","313089.96","1403.04","0.41","21156","0","21156"
"1025","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","310157.48","1401.52","0.41","21214","0","21214"
"1026","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","313075.61","1402.88","0.41","21158","0","21158"
"1027","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","313835.78","1404.22","0.41","21310","0","21310"
"1028","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","311722.42","1400.99","0.41","21267","0","21267"
"1029","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","312673.42","1404.34","0.4","21211","0","21211"
"1030","5","25","no-visualization","true","true","false","false","800","67","4.7","0.5","1000","313508.59","1402.72","0.41","21241","0","21241"
"1031","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","607181.76","1398.21","0.4","25146","0","25146"
"1032","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","608152.06","1397.43","0.39","25113","0","25113"
"1033","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","606289.31","1395.42","0.41","24802","0","24802"
"1034","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","606639.73","1398.43","0.41","25222","0","25222"
"1035","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","609848.8","1399.15","0.43","25137","0","25137"
"1036","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","605250.65","1396.02","0.43","24401","0","24401"
"1037","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","606829.32","1394.55","0.42","24803","0","24803"
"1038","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","605115.38","1395.76","0.42","24595","0","24595"
"1039","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","606362.92","1397.49","0.4","24707","0","24707"
"1041","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","7.7","1375.34","0.45","12919","217","13136"
"1040","5","25","no-visualization","true","true","false","false","800","67","4.7","1","1000","605065.7","1396.79","0.41","24765","0","24765"
"1042","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","25.2","1376.73","0.46","13132","236","13368"
"1043","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","4.7","1376.41","0.47","13036","289","13325"
"1044","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","500.5","1376.87","0.46","12693","248","12941"
"1045","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","1.2","1376.15","0.46","13121","196","13317"
"1046","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","7.8","1373.37","0.47","12930","253","13183"
"1047","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","6.2","1375.89","0.45","12852","238","13090"
"1048","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","5.4","1377.04","0.45","13292","229","13521"
"1050","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","83.1","1378.43","0.47","12984","166","13150"
"1049","5","25","no-visualization","true","true","false","false","800","67","10","0","1000","7.7","1376.86","0.46","12819","217","13036"
"1051","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","80748.5","1384.03","0.45","15086","25","15111"
"1052","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","80095.6","1385.04","0.45","15153","23","15176"
"1053","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","81672.1","1385.35","0.45","15138","27","15165"
"1054","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","79721.9","1382.85","0.45","14919","23","14942"
"1055","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","80775.9","1384.58","0.46","14966","14","14980"
"1056","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","78875.5","1383.61","0.47","14956","27","14983"
"1057","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","80637.8","1384.76","0.47","15108","27","15135"
"1059","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","81523.9","1387.05","0.46","15299","15","15314"
"1058","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","84154.8","1388.46","0.45","15192","31","15223"
"1060","5","25","no-visualization","true","true","false","false","800","67","10","0.1","1000","82651.9","1387.1","0.45","15327","15","15342"
"1061","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","391950.2","1401.61","0.38","23164","0","23164"
"1062","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","387780.6","1398.69","0.37","22830","0","22830"
"1063","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","386900.2","1397.25","0.39","22842","0","22842"
"1064","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","389677.8","1400.33","0.37","23388","0","23388"
"1065","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","390181.8","1401.08","0.39","22586","0","22586"
"1066","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","387061.2","1398.86","0.37","22711","0","22711"
"1067","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","388804.7","1399.23","0.38","23030","0","23030"
"1068","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","387276.7","1398.57","0.38","22791","0","22791"
"1069","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","391586.7","1402.61","0.39","23033","0","23033"
"1070","5","25","no-visualization","true","true","false","false","800","67","10","0.5","1000","390470.9","1401.26","0.38","22793","0","22793"
"1071","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","690796.2","1396.38","0.43","27611","0","27611"
"1072","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","688203.9","1397.44","0.43","26766","0","26766"
"1073","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","689999.8","1396.75","0.44","27158","0","27158"
"1074","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","684499.3","1392.32","0.45","26647","0","26647"
"1075","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","687314.8","1395.75","0.44","27075","0","27075"
"1076","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","689407.4","1397.43","0.44","26718","0","26718"
"1077","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","690119.1","1396.02","0.43","27563","0","27563"
"1078","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","686389.8","1393.41","0.43","26826","0","26826"
"1079","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","690183.5","1396.58","0.44","27328","0","27328"
"1080","5","25","no-visualization","true","true","false","false","800","67","10","1","1000","690208.1","1396.6","0.41","26983","0","26983"
"1081","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","305156.01","1397.97","0.38","20650","0","20650"
"1082","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","307307.45","1400.48","0.38","20864","0","20864"
"1083","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","305069.77","1397.58","0.39","20729","0","20729"
"1084","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","308671.97","1403.08","0.39","21012","0","21012"
"1085","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","304891.78","1396.26","0.41","21017","0","21017"
"1086","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","308281.6","1401.96","0.4","21055","0","21055"
"1087","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","306458.03","1398.96","0.37","20898","0","20898"
"1088","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","307646.45","1400.8","0.37","21079","0","21079"
"1089","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","308068.74","1401.17","0.37","20831","0","20831"
"1090","5","25","no-visualization","true","true","false","false","800","67","28.3","0","1000","307634.62","1401.47","0.4","21145","0","21145"
"1092","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","373779.63","1396.6","0.37","21948","0","21948"
"1093","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","373337.62","1396.15","0.37","22145","0","22145"
"1091","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","371585.28","1393.97","0.37","22493","0","22493"
"1094","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","374225.21","1397.32","0.37","22344","0","22344"
"1095","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","375417.22","1398.14","0.36","22492","0","22492"
"1096","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","374902.11","1397.93","0.36","22266","0","22266"
"1097","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","373089.59","1396.97","0.39","22300","0","22300"
"1098","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","373838.1","1397.95","0.38","22285","0","22285"
"1099","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","377175.01","1397.31","0.36","22762","0","22762"
"1100","5","25","no-visualization","true","true","false","false","800","67","28.3","0.1","1000","372402.79","1395.43","0.37","22046","0","22046"
"1101","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","635716.78","1390.16","0.34","26456","0","26456"
"1102","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","635123.47","1390.31","0.33","26475","0","26475"
"1103","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","637619.56","1391.88","0.34","26556","0","26556"
"1104","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","639180.34","1393.48","0.34","26517","0","26517"
"1106","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","638703.22","1392.29","0.33","26571","0","26571"
"1105","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","638599.76","1392.88","0.34","26639","0","26639"
"1107","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","636178.37","1390.55","0.34","26550","0","26550"
"1108","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","636241.46","1389.44","0.34","26467","0","26467"
"1109","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","640008.07","1394.05","0.33","26417","0","26417"
"1110","5","25","no-visualization","true","true","false","false","800","67","28.3","0.5","1000","634604.14","1388.98","0.35","26762","0","26762"
"1111","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","863360.64","1410.72","0.61","34232","0","34232"
"1112","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","868570.89","1414.2","0.61","34368","0","34368"
"1113","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","866056.84","1413.01","0.61","34177","0","34177"
"1114","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","864513.81","1411.82","0.6","34257","0","34257"
"1115","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","866456.48","1413.93","0.6","34257","0","34257"
"1116","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","861985.95","1410.4","0.62","34249","0","34249"
"1117","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","867855.97","1412.39","0.61","34914","0","34914"
"1118","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","867417.39","1412.86","0.62","34327","0","34327"
"1119","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","862470.81","1409.55","0.59","34541","0","34541"
"1120","5","25","no-visualization","true","true","false","false","800","67","28.3","1","1000","865386.67","1412.08","0.62","34217","0","34217"
"1121","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1424.55","0.45","11376","2082","13458"
"1122","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1422.86","0.45","11250","2109","13359"
"1123","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1422","0.45","11421","2033","13454"
"1124","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1420.43","0.44","11205","2055","13260"
"1125","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1422.71","0.45","11535","2055","13590"
"1126","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1426.11","0.45","11332","2114","13446"
"1127","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1423.31","0.43","11343","2031","13374"
"1128","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1423.4","0.44","11201","1996","13197"
"1129","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1426.98","0.44","11426","2090","13516"
"1130","5","25","no-visualization","true","true","false","false","800","70","0","0","1000","0","1422.99","0.44","11308","2078","13386"
"1131","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","0.7","1414.41","0.46","11537","1499","13036"
"1132","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","5","1416.41","0.46","11653","1427","13080"
"1133","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","3.9","1417.92","0.45","11744","1420","13164"
"1134","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","2.1","1416.71","0.47","11869","1401","13270"
"1135","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","1","1418.9","0.47","11889","1418","13307"
"1136","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","1.2","1417.27","0.45","11881","1401","13282"
"1137","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","2.5","1416.31","0.47","11911","1381","13292"
"1138","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","1.1","1415.85","0.46","11763","1490","13253"
"1139","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","1.9","1415.34","0.47","11831","1410","13241"
"1140","5","25","no-visualization","true","true","false","false","800","70","0","0.1","1000","0.8","1417.02","0.45","11692","1439","13131"
"1141","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","198746.5","1409.38","0.5","15139","0","15139"
"1143","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","200616.5","1411.45","0.52","14999","0","14999"
"1144","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","201919.5","1412.6","0.5","15159","0","15159"
"1142","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","194619.5","1410.07","0.51","14870","0","14870"
"1145","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","196690","1410.81","0.52","14950","0","14950"
"1146","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","202478.5","1412.35","0.5","15372","0","15372"
"1147","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","199895.5","1413.77","0.52","14891","0","14891"
"1148","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","196177.5","1409.7","0.51","14898","0","14898"
"1149","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","199622.5","1410.13","0.5","15016","0","15016"
"1150","5","25","no-visualization","true","true","false","false","800","70","0","0.5","1000","199427.5","1411.76","0.5","14749","0","14749"
"1151","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","441502","1412.15","0.49","17063","0","17063"
"1153","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","441904","1411.36","0.47","17490","0","17490"
"1152","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","443822","1413.74","0.47","17284","0","17284"
"1154","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","442427","1412.47","0.5","17166","0","17166"
"1155","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","441520","1411.82","0.5","17298","0","17298"
"1156","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","438365","1412.19","0.48","17118","0","17118"
"1157","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","447858","1412.71","0.48","17372","0","17372"
"1159","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","441944","1413.49","0.47","17350","0","17350"
"1158","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","440014","1414.33","0.48","17557","0","17557"
"1160","5","25","no-visualization","true","true","false","false","800","70","0","1","1000","443470","1410.55","0.49","16846","0","16846"
"1161","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","3.79","1413.69","0.46","11528","1452","12980"
"1163","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","4.97","1417.56","0.46","11849","1398","13247"
"1162","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","1.54","1415.64","0.45","11718","1487","13205"
"1164","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","1.15","1418.95","0.46","11971","1368","13339"
"1165","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","3.13","1415.76","0.46","12089","1474","13563"
"1167","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","1.65","1413.92","0.45","11811","1462","13273"
"1166","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","0.77","1415.73","0.47","11862","1430","13292"
"1168","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","0.34","1416.95","0.45","11839","1426","13265"
"1169","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","2.43","1416.27","0.46","12046","1432","13478"
"1170","5","25","no-visualization","true","true","false","false","800","70","4.7","0","1000","4.53","1415.49","0.45","12048","1400","13448"
"1171","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","14012.91","1402.51","0.46","13028","23","13051"
"1172","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","12054.52","1398.85","0.46","12918","36","12954"
"1173","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","16737.58","1403.95","0.45","13240","15","13255"
"1174","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","14548.94","1401.53","0.45","12761","28","12789"
"1175","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","15640.98","1402.67","0.47","12888","34","12922"
"1176","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","15114.88","1402.11","0.46","13033","35","13068"
"1177","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","16235.57","1402.32","0.46","13104","27","13131"
"1178","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","14365.45","1400.48","0.46","13081","44","13125"
"1179","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","13612.59","1401.22","0.47","12886","34","12920"
"1180","5","25","no-visualization","true","true","false","false","800","70","4.7","0.1","1000","18225.09","1405.88","0.46","13227","39","13266"
"1181","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","338381.71","1425.97","0.41","21309","0","21309"
"1182","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","337973.85","1428.15","0.41","21582","0","21582"
"1183","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","336669.96","1424.22","0.4","21241","0","21241"
"1184","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","337298.68","1424.87","0.4","21566","0","21566"
"1185","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","338405.14","1427.31","0.41","21155","0","21155"
"1186","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","340799.78","1429.69","0.41","21478","0","21478"
"1187","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","339449.52","1427.62","0.41","21732","0","21732"
"1188","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","337699.93","1426","0.41","21269","0","21269"
"1189","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","339482.87","1429.4","0.41","21691","0","21691"
"1190","5","25","no-visualization","true","true","false","false","800","70","4.7","0.5","1000","336264.72","1425.92","0.4","21488","0","21488"
"1191","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","637766.52","1418.51","0.42","25130","0","25130"
"1192","5","25","no-visualization","true","true","false","false","800","70","4.7","1","1000","638791.68","1420.17","0.42","25347","0","25347"
